Date,Open,High,Low,Close,Volume,Market Cap
"Dec 02, 2017",0.227519,0.399538,0.224983,0.366774,"104,003,000","227,292,000"
"Dec 01, 2017",0.179009,0.229708,0.167489,0.228993,"23,423,500","178,830,000"
"Nov 30, 2017",0.163436,0.188106,0.151074,0.179131,"13,576,100","163,272,000"
"Nov 29, 2017",0.197063,0.222131,0.158174,0.160994,"28,684,200","196,866,000"
"Nov 28, 2017",0.197875,0.212616,0.186457,0.196383,"26,461,500","197,677,000"
"Nov 27, 2017",0.165864,0.223369,0.165688,0.198885,"62,299,900","165,698,000"
"Nov 26, 2017",0.134390,0.165456,0.122909,0.165456,"21,664,000","134,255,000"
"Nov 25, 2017",0.126565,0.140503,0.126565,0.135114,"16,848,900","126,438,000"
"Nov 24, 2017",0.111481,0.126484,0.104170,0.126009,"13,709,300","111,369,000"
"Nov 23, 2017",0.126474,0.127885,0.108991,0.112254,"14,452,000","126,347,000"
"Nov 22, 2017",0.124743,0.148261,0.119321,0.126158,"33,382,500","124,618,000"
"Nov 21, 2017",0.090314,0.134536,0.090314,0.125854,"40,962,300","90,224,100"
"Nov 20, 2017",0.077230,0.097157,0.075080,0.090254,"11,942,100","77,152,300"
"Nov 19, 2017",0.075365,0.079880,0.075230,0.077259,"3,701,600","75,289,900"
"Nov 18, 2017",0.068646,0.075759,0.067861,0.075759,"4,093,940","68,577,000"
"Nov 17, 2017",0.069938,0.070775,0.067872,0.069890,"3,260,860","69,868,300"
"Nov 16, 2017",0.068951,0.072113,0.065614,0.069928,"3,839,530","68,882,200"
"Nov 15, 2017",0.066884,0.069599,0.066272,0.068737,"3,527,330","66,817,500"
"Nov 14, 2017",0.063269,0.068251,0.062382,0.066791,"3,558,640","63,205,800"
"Nov 13, 2017",0.060764,0.065963,0.059929,0.063419,"3,358,820","60,703,700"
"Nov 12, 2017",0.068062,0.068062,0.058656,0.060480,"4,907,610","67,994,400"
"Nov 11, 2017",0.064097,0.069669,0.059893,0.068138,"4,921,230","64,032,500"
"Nov 10, 2017",0.072113,0.073465,0.061475,0.064071,"5,123,080","72,041,000"
"Nov 09, 2017",0.064538,0.075161,0.061113,0.071503,"6,215,410","64,473,700"
"Nov 08, 2017",0.058730,0.064688,0.057946,0.064500,"4,097,570","58,670,800"
"Nov 07, 2017",0.055911,0.059337,0.055248,0.059105,"2,507,610","55,854,700"
"Nov 06, 2017",0.057226,0.058785,0.054739,0.055975,"2,848,380","57,168,800"
"Nov 05, 2017",0.056425,0.058565,0.055125,0.057094,"2,266,750","56,368,300"
"Nov 04, 2017",0.058178,0.058335,0.054712,0.056574,"2,279,930","58,120,100"
"Nov 03, 2017",0.060299,0.060299,0.054731,0.057324,"3,109,510","60,239,200"
"Nov 02, 2017",0.056131,0.064183,0.051210,0.061484,"4,569,930","56,074,800"
"Nov 01, 2017",0.058259,0.058810,0.055387,0.056125,"3,161,980","58,200,600"
"Oct 31, 2017",0.058377,0.059364,0.057720,0.058260,"1,846,800","58,318,400"
"Oct 30, 2017",0.059045,0.059704,0.058170,0.058622,"2,029,090","58,986,300"
"Oct 29, 2017",0.058239,0.061038,0.057840,0.059357,"6,687,650","58,181,300"
"Oct 28, 2017",0.059366,0.060387,0.058275,0.058275,"1,623,190","59,306,400"
"Oct 27, 2017",0.060047,0.061158,0.058084,0.059179,"1,942,760","59,986,900"
"Oct 26, 2017",0.060851,0.062961,0.059361,0.060045,"2,755,640","60,789,900"
"Oct 25, 2017",0.061414,0.062021,0.059361,0.060751,"2,228,100","61,352,300"
"Oct 24, 2017",0.058568,0.065662,0.057648,0.061198,"3,465,930","58,509,400"
"Oct 23, 2017",0.061056,0.061261,0.056541,0.058529,"3,710,600","60,995,400"
"Oct 22, 2017",0.062099,0.064432,0.059910,0.060803,"2,536,540","62,036,400"
"Oct 21, 2017",0.062402,0.063410,0.058415,0.061944,"2,948,750","62,339,800"
"Oct 20, 2017",0.065076,0.066605,0.062436,0.063437,"3,093,700","65,010,500"
"Oct 19, 2017",0.066645,0.067398,0.062969,0.065116,"4,038,610","66,578,800"
"Oct 18, 2017",0.066623,0.067069,0.061446,0.066639,"5,569,270","66,556,700"
"Oct 17, 2017",0.069278,0.070010,0.065622,0.066945,"4,462,080","69,208,800"
"Oct 16, 2017",0.067115,0.074696,0.066433,0.069312,"5,472,330","67,048,200"
"Oct 15, 2017",0.067969,0.073371,0.064375,0.067413,"3,431,370","67,901,300"
"Oct 14, 2017",0.063221,0.074125,0.062242,0.068486,"4,661,430","63,157,700"
"Oct 13, 2017",0.063965,0.065623,0.061042,0.063232,"3,505,360","63,901,300"
"Oct 12, 2017",0.066481,0.067125,0.062608,0.064574,"3,941,970","66,414,500"
"Oct 11, 2017",0.066689,0.068474,0.065301,0.066505,"2,206,970","66,622,700"
"Oct 10, 2017",0.062192,0.070596,0.062192,0.066919,"3,686,780","62,129,500"
"Oct 09, 2017",0.068749,0.071005,0.060591,0.062372,"4,005,670","68,679,800"
"Oct 08, 2017",0.079448,0.083006,0.067538,0.068444,"7,469,230","79,368,200"
"Oct 07, 2017",0.066161,0.084642,0.065341,0.079690,"11,741,900","66,095,000"
"Oct 06, 2017",0.063404,0.070477,0.062449,0.066085,"3,205,850","63,340,400"
"Oct 05, 2017",0.063043,0.064443,0.059835,0.063342,"2,404,930","62,980,400"
"Oct 04, 2017",0.066905,0.066929,0.062313,0.063072,"1,702,370","66,838,200"
"Oct 03, 2017",0.070884,0.070884,0.062927,0.066620,"2,832,090","70,812,800"
"Oct 02, 2017",0.074984,0.075165,0.069671,0.070881,"2,839,980","74,909,100"
"Oct 01, 2017",0.076697,0.077655,0.073803,0.074751,"3,403,220","76,620,000"
