Date,Open,High,Low,Close,Volume,Market Cap
"Dec 02, 2017",0.493450,0.526173,0.482961,0.502538,"2,368,360","223,312,000"
"Dec 01, 2017",0.472067,0.522435,0.449524,0.495642,"2,209,870","213,635,000"
"Nov 30, 2017",0.463633,0.531684,0.417492,0.472199,"2,164,240","209,818,000"
"Nov 29, 2017",0.559109,0.573120,0.425348,0.456551,"4,836,820","253,026,000"
"Nov 28, 2017",0.492960,0.571550,0.485286,0.558838,"3,107,530","223,090,000"
"Nov 27, 2017",0.456579,0.504251,0.455158,0.494142,"2,296,450","206,626,000"
"Nov 26, 2017",0.476256,0.486235,0.447058,0.454489,"2,492,150","215,531,000"
"Nov 25, 2017",0.458579,0.479756,0.448022,0.478385,"2,219,530","207,531,000"
"Nov 24, 2017",0.463615,0.471424,0.433795,0.455804,"2,206,700","209,810,000"
"Nov 23, 2017",0.426279,0.470747,0.426279,0.467958,"3,078,080","192,914,000"
"Nov 22, 2017",0.411804,0.434351,0.410856,0.424966,"2,133,620","186,363,000"
"Nov 21, 2017",0.389879,0.411804,0.365866,0.409268,"1,772,640","176,441,000"
"Nov 20, 2017",0.390284,0.396911,0.380672,0.388147,"1,819,740","176,624,000"
"Nov 19, 2017",0.391793,0.409705,0.382528,0.396127,"1,835,000","177,307,000"
"Nov 18, 2017",0.381277,0.413679,0.373812,0.393192,"1,969,390","172,548,000"
"Nov 17, 2017",0.384431,0.397738,0.369854,0.382131,"1,980,130","173,975,000"
"Nov 16, 2017",0.401827,0.419997,0.385122,0.386410,"2,180,000","181,848,000"
"Nov 15, 2017",0.411484,0.423126,0.394716,0.399901,"1,799,410","186,218,000"
"Nov 14, 2017",0.403935,0.418315,0.392954,0.410179,"1,947,590","182,802,000"
"Nov 13, 2017",0.391421,0.422829,0.386834,0.404351,"1,960,230","177,139,000"
"Nov 12, 2017",0.400736,0.415540,0.345663,0.391846,"1,866,340","181,354,000"
"Nov 11, 2017",0.407780,0.429866,0.392597,0.401751,"1,583,430","184,542,000"
"Nov 10, 2017",0.469663,0.470800,0.392869,0.410536,"2,519,370","212,547,000"
"Nov 09, 2017",0.445564,0.501265,0.441382,0.463650,"3,522,770","201,641,000"
"Nov 08, 2017",0.378141,0.457383,0.376073,0.448896,"4,832,510","171,129,000"
"Nov 07, 2017",0.349090,0.384519,0.346785,0.379993,"2,136,720","157,982,000"
"Nov 06, 2017",0.321612,0.370337,0.317136,0.350545,"2,468,120","145,546,000"
"Nov 05, 2017",0.327413,0.349418,0.318867,0.322942,"1,423,940","148,172,000"
"Nov 04, 2017",0.321272,0.342061,0.315054,0.328461,"1,343,780","145,393,000"
"Nov 03, 2017",0.327746,0.336285,0.311506,0.320161,"1,652,870","148,322,000"
"Nov 02, 2017",0.366391,0.376286,0.285308,0.328369,"4,398,220","165,811,000"
"Nov 01, 2017",0.388676,0.392994,0.351026,0.369860,"2,326,720","175,896,000"
"Oct 31, 2017",0.359329,0.390580,0.358048,0.390580,"1,542,910","162,615,000"
"Oct 30, 2017",0.358556,0.365726,0.349367,0.360841,"888,856","162,265,000"
"Oct 29, 2017",0.347655,0.375632,0.347286,0.360492,"2,141,310","157,332,000"
"Oct 28, 2017",0.347301,0.352109,0.338595,0.347635,"865,695","157,172,000"
"Oct 27, 2017",0.346623,0.356157,0.337534,0.349003,"964,655","156,865,000"
"Oct 26, 2017",0.357190,0.373580,0.338449,0.346785,"1,144,960","161,647,000"
"Oct 25, 2017",0.359791,0.368744,0.332808,0.353409,"1,385,060","162,824,000"
"Oct 24, 2017",0.328679,0.388625,0.315785,0.359573,"2,028,920","148,744,000"
"Oct 23, 2017",0.339554,0.344703,0.316624,0.333423,"1,453,130","153,666,000"
"Oct 22, 2017",0.343103,0.354803,0.326849,0.339187,"1,479,960","155,272,000"
"Oct 21, 2017",0.367600,0.369348,0.318334,0.344082,"2,249,650","166,358,000"
"Oct 20, 2017",0.368810,0.392459,0.357450,0.366188,"1,936,580","166,906,000"
