Date,Open,High,Low,Close,Volume,Market Cap
"Dec 02, 2017",2.03,2.06,1.96,1.99,"917,408","130,502,000"
"Dec 01, 2017",1.94,2.14,1.87,2.02,"2,001,090","125,115,000"
"Nov 30, 2017",1.84,2.14,1.78,1.94,"3,191,210","118,623,000"
"Nov 29, 2017",2.11,2.18,1.74,1.82,"3,755,570","135,993,000"
"Nov 28, 2017",2.14,2.19,2.07,2.12,"2,353,220","137,609,000"
"Nov 27, 2017",2.12,2.23,2.08,2.13,"2,535,900","136,674,000"
"Nov 26, 2017",2.18,2.21,2.10,2.12,"2,029,540","140,450,000"
"Nov 25, 2017",2.03,2.18,2.01,2.18,"2,468,040","130,842,000"
"Nov 24, 2017",1.96,2.07,1.92,2.04,"3,029,340","126,085,000"
"Nov 23, 2017",1.98,1.99,1.94,1.96,"1,472,800","127,350,000"
"Nov 22, 2017",1.96,1.99,1.93,1.97,"1,497,810","126,400,000"
"Nov 21, 2017",1.94,2.04,1.84,1.97,"1,736,580","125,097,000"
"Nov 20, 2017",1.94,2.06,1.88,1.94,"1,783,280","124,695,000"
"Nov 19, 2017",1.89,1.95,1.88,1.95,"1,101,890","121,478,000"
"Nov 18, 2017",1.86,1.94,1.81,1.90,"1,244,960","119,506,000"
"Nov 17, 2017",1.90,1.94,1.80,1.86,"2,192,430","122,344,000"
"Nov 16, 2017",2.05,2.11,1.88,1.91,"3,323,670","131,661,000"
"Nov 15, 2017",1.82,2.32,1.78,2.03,"6,610,010","117,366,000"
"Nov 14, 2017",1.76,1.82,1.74,1.82,"1,035,830","113,410,000"
"Nov 13, 2017",1.63,1.82,1.63,1.75,"1,807,720","104,821,000"
"Nov 12, 2017",1.76,1.77,1.47,1.63,"2,147,930","113,271,000"
"Nov 11, 2017",1.81,1.87,1.71,1.76,"1,358,610","116,174,000"
"Nov 10, 2017",1.99,2.03,1.72,1.81,"1,473,550","128,085,000"
"Nov 09, 2017",1.93,2.04,1.90,1.99,"1,392,390","123,905,000"
"Nov 08, 2017",1.74,2.04,1.71,1.93,"3,102,200","112,091,000"
"Nov 07, 2017",1.67,1.77,1.62,1.74,"971,420","107,525,000"
"Nov 06, 2017",1.69,1.73,1.62,1.68,"761,770","108,971,000"
"Nov 05, 2017",1.65,1.71,1.61,1.69,"553,484","106,067,000"
"Nov 04, 2017",1.67,1.76,1.62,1.65,"557,297","107,610,000"
"Nov 03, 2017",1.64,1.68,1.53,1.67,"1,170,970","105,286,000"
"Nov 02, 2017",1.70,1.70,1.51,1.64,"1,564,750","109,314,000"
"Nov 01, 2017",1.82,1.82,1.69,1.70,"1,072,910","116,876,000"
"Oct 31, 2017",1.92,1.94,1.81,1.82,"1,142,070","123,515,000"
"Oct 30, 2017",1.92,1.96,1.86,1.93,"668,059","123,282,000"
"Oct 29, 2017",1.90,1.95,1.87,1.93,"1,151,120","122,298,000"
"Oct 28, 2017",1.96,2.01,1.89,1.90,"603,410","125,948,000"
"Oct 27, 2017",2.06,2.11,1.95,1.95,"1,094,600","132,798,000"
"Oct 26, 2017",2.17,2.24,2.04,2.07,"1,447,700","139,354,000"
"Oct 25, 2017",2.20,2.21,1.99,2.17,"1,871,490","141,558,000"
"Oct 24, 2017",2.14,2.42,2.04,2.20,"3,906,410","137,851,000"
"Oct 23, 2017",2.03,2.53,1.96,2.14,"8,010,500","130,866,000"
"Oct 22, 2017",1.92,2.16,1.79,2.03,"1,366,560","123,603,000"
"Oct 21, 2017",1.92,1.98,1.84,1.92,"817,991","123,586,000"
"Oct 20, 2017",1.82,2.14,1.79,1.93,"2,855,350","117,251,000"
"Oct 19, 2017",1.81,1.94,1.78,1.82,"674,392","116,765,000"
"Oct 18, 2017",1.90,1.90,1.76,1.81,"820,396","122,594,000"
"Oct 17, 2017",1.93,1.94,1.79,1.91,"549,877","124,231,000"
"Oct 16, 2017",1.97,1.97,1.78,1.93,"930,360","127,020,000"
"Oct 15, 2017",1.66,2.11,1.58,1.97,"2,592,690","106,820,000"
"Oct 14, 2017",1.80,1.82,1.66,1.66,"661,199","115,670,000"
"Oct 13, 2017",1.89,1.90,1.73,1.80,"1,352,950","121,843,000"
"Oct 12, 2017",1.95,1.95,1.84,1.89,"1,488,820","125,532,000"
"Oct 11, 2017",1.95,2.01,1.89,1.95,"767,618","125,205,000"
"Oct 10, 2017",1.86,2.02,1.80,1.93,"1,174,270","119,531,000"
"Oct 09, 2017",1.87,2.10,1.75,1.85,"2,442,240","120,294,000"
"Oct 08, 2017",2.23,2.25,1.87,1.87,"1,823,290","143,345,000"
"Oct 07, 2017",2.41,2.42,2.12,2.23,"1,268,450","155,060,000"
"Oct 06, 2017",2.31,2.48,2.26,2.40,"1,472,460","148,489,000"
"Oct 05, 2017",2.51,2.51,2.29,2.32,"1,571,880","161,380,000"
"Oct 04, 2017",2.54,2.62,2.44,2.51,"1,260,330","163,402,000"
"Oct 03, 2017",2.43,2.62,2.32,2.54,"3,095,210","156,376,000"
"Oct 02, 2017",2.41,2.53,2.37,2.43,"1,415,940","155,059,000"
"Oct 01, 2017",2.34,2.53,2.31,2.41,"1,836,900","150,545,000"
"Sep 30, 2017",2.33,2.42,2.28,2.34,"853,001","150,066,000"
"Sep 29, 2017",2.38,2.52,2.12,2.32,"2,372,370","152,972,000"
"Sep 28, 2017",2.44,2.55,2.33,2.36,"3,138,900","157,147,000"
"Sep 27, 2017",2.34,2.54,2.27,2.45,"3,783,720","150,396,000"
"Sep 26, 2017",2.02,2.62,1.91,2.36,"10,948,500","129,896,000"
"Sep 25, 2017",1.61,2.03,1.59,2.03,"2,243,700","103,187,000"
"Sep 24, 2017",1.74,1.74,1.58,1.61,"402,430","111,844,000"
"Sep 23, 2017",1.55,1.77,1.49,1.74,"895,482","99,307,700"
"Sep 22, 2017",1.54,1.63,1.43,1.55,"649,472","98,831,100"
"Sep 21, 2017",1.72,1.86,1.50,1.52,"1,195,930","110,624,000"
"Sep 20, 2017",1.69,1.82,1.65,1.72,"921,967","108,579,000"
"Sep 19, 2017",1.70,1.81,1.64,1.69,"1,316,240","109,070,000"
"Sep 18, 2017",1.50,1.89,1.49,1.71,"1,811,170","96,026,200"
"Sep 17, 2017",1.52,1.55,1.34,1.49,"661,268","97,757,700"
"Sep 16, 2017",1.34,1.59,1.31,1.52,"1,649,780","86,172,000"
"Sep 15, 2017",1.21,1.43,0.955120,1.35,"1,299,090","77,735,800"
"Sep 14, 2017",1.55,1.88,1.20,1.20,"1,405,720","99,754,000"
"Sep 13, 2017",1.75,1.76,1.47,1.56,"2,050,030","112,350,000"
"Sep 12, 2017",1.80,2.01,1.74,1.76,"2,261,460","115,700,000"
"Sep 11, 2017",1.81,1.92,1.67,1.79,"2,430,640","116,064,000"
"Sep 10, 2017",1.94,1.94,1.67,1.81,"1,695,730","124,482,000"
"Sep 09, 2017",1.98,2.01,1.87,1.94,"2,240,640","127,108,000"
"Sep 08, 2017",2.05,2.46,1.91,1.99,"6,167,300","131,375,000"
"Sep 07, 2017",2.06,2.09,1.99,2.06,"1,847,210","131,842,000"
"Sep 06, 2017",1.99,2.15,1.85,2.06,"2,858,390","127,644,000"
"Sep 05, 2017",1.77,2.00,1.53,1.99,"2,667,810","113,560,000"
"Sep 04, 2017",2.12,2.13,1.62,1.76,"3,191,880","135,693,000"
"Sep 03, 2017",2.12,2.20,2.04,2.12,"1,430,670","135,854,000"
"Sep 02, 2017",2.38,2.64,2.06,2.12,"2,464,720","152,524,000"
"Sep 01, 2017",2.25,2.43,2.21,2.41,"3,737,830","143,995,000"
"Aug 31, 2017",2.16,2.61,2.12,2.25,"3,026,820","138,087,000"
"Aug 30, 2017",2.23,2.25,2.08,2.17,"2,683,720","142,921,000"
"Aug 29, 2017",2.32,2.35,2.23,2.24,"3,787,880","148,425,000"
"Aug 28, 2017",2.32,2.39,2.23,2.30,"3,144,570","148,115,000"
"Aug 27, 2017",2.30,2.43,2.24,2.32,"2,878,240","147,245,000"
"Aug 26, 2017",2.31,2.59,2.28,2.29,"3,929,580","147,999,000"
"Aug 25, 2017",2.35,2.36,2.16,2.31,"3,314,440","149,944,000"
"Aug 24, 2017",2.37,2.45,2.31,2.35,"3,827,290","151,577,000"
"Aug 23, 2017",2.14,2.55,2.12,2.38,"6,429,520","136,787,000"
"Aug 22, 2017",1.98,2.26,1.81,2.15,"5,653,240","126,290,000"
"Aug 21, 2017",2.30,2.41,1.95,1.99,"5,059,610","147,276,000"
"Aug 20, 2017",1.76,2.35,1.76,2.32,"6,754,180","112,712,000"
"Aug 19, 2017",1.81,1.95,1.62,1.78,"1,832,220","115,776,000"
"Aug 18, 2017",1.98,1.99,1.74,1.82,"1,676,650","126,455,000"
"Aug 17, 2017",2.15,2.16,1.84,1.97,"3,020,490","137,469,000"
