Date,Open,High,Low,Close,Volume,Market Cap
"Jul 12, 2017",0.325375,0.453868,0.310830,0.438397,"1,629,830","12,066,200"
"Jul 11, 2017",0.353094,0.390896,0.285474,0.325847,"1,586,890","13,094,100"
"Jul 10, 2017",0.465704,0.468090,0.330508,0.351440,"1,481,270","17,270,100"
"Jul 09, 2017",0.493723,0.540928,0.455752,0.465377,"962,069","18,309,200"
"Jul 08, 2017",0.473405,0.506476,0.393675,0.490562,"1,348,390","17,555,700"
"Jul 07, 2017",0.615277,0.625946,0.460871,0.473404,"1,560,480","22,816,900"
"Jul 06, 2017",0.702679,0.718606,0.609970,0.610375,"939,554","26,058,100"
"Jul 05, 2017",0.719307,0.719307,0.646941,0.701662,"1,013,620","26,674,800"
"Jul 04, 2017",0.681068,0.747907,0.668274,0.721820,"1,575,550","25,256,700"
"Jul 03, 2017",0.684744,0.697610,0.639006,0.681436,"1,050,570","25,393,000"
"Jul 02, 2017",0.679085,0.701492,0.622331,0.689287,"1,329,030","25,183,200"
"Jul 01, 2017",0.798285,0.823192,0.667883,0.674968,"1,428,090","29,603,600"
"Jun 30, 2017",0.811729,0.837350,0.789358,0.799946,"1,331,040","30,102,100"
"Jun 29, 2017",0.872014,0.883580,0.786083,0.812654,"2,016,130","32,337,700"
"Jun 28, 2017",0.765570,0.890706,0.722694,0.872743,"2,571,050","28,390,400"
"Jun 27, 2017",0.831968,0.831968,0.657474,0.754849,"1,932,140","30,852,600"
"Jun 26, 2017",0.940114,0.990463,0.664378,0.831968,"3,297,130","34,863,100"
"Jun 25, 2017",0.977696,1.04,0.930220,0.936577,"2,740,800","36,256,800"
"Jun 24, 2017",1.02,1.17,0.964100,0.980770,"4,553,670","34,314,700"
"Jun 23, 2017",0.949933,1.05,0.930036,1.02,"2,948,600","31,806,000"
"Jun 22, 2017",0.887518,0.959372,0.877642,0.950535,"2,075,590","29,715,200"
"Jun 21, 2017",0.969236,0.996904,0.874911,0.888882,"2,416,220","32,449,100"
"Jun 20, 2017",0.886953,1.13,0.885687,0.960425,"5,323,070","29,680,900"
"Jun 19, 2017",0.822299,0.909744,0.806974,0.883738,"2,114,270","27,516,700"
"Jun 18, 2017",0.848688,0.862597,0.806969,0.819777,"1,252,020","28,399,300"
"Jun 17, 2017",0.864275,0.867778,0.821404,0.853903,"1,756,650","28,920,300"
"Jun 16, 2017",0.740078,0.965219,0.736588,0.878557,"5,581,780","24,763,600"
"Jun 15, 2017",0.711355,0.751849,0.635865,0.746889,"1,728,280","23,801,300"
"Jun 14, 2017",0.816106,0.852202,0.698632,0.711495,"1,325,780","27,305,300"
"Jun 13, 2017",0.760120,0.884431,0.760120,0.819608,"1,792,590","25,431,900"
